timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
26/02/2023 23:20,4,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1856,text,false,,2594,0,244,244,http://127.0.0.1:5000/validation,0,0,4
26/02/2023 23:20,7,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1846,text,false,,2594,0,244,244,http://127.0.0.1:5000/validation,0,0,7
26/02/2023 23:20,15,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1851,text,false,,2594,0,242,242,http://127.0.0.1:5000/validation,0,0,15
26/02/2023 23:20,8,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1671,text,false,,2594,0,242,242,http://127.0.0.1:5000/validation,0,0,8
26/02/2023 23:20,14,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1666,text,false,,2594,0,241,241,http://127.0.0.1:5000/validation,0,0,14
26/02/2023 23:20,9,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1850,text,false,,2594,0,241,241,http://127.0.0.1:5000/validation,0,0,9
26/02/2023 23:20,11,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1670,text,false,,2594,0,244,244,http://127.0.0.1:5000/validation,0,0,11
26/02/2023 23:20,12018,HTTP Request_Validador,200,OK,Validador 1-1617,text,true,,179,126,238,238,http://127.0.0.1:5000/validation,12018,0,5
26/02/2023 23:20,12041,HTTP Request_Validador,200,OK,Validador 1-1480,text,true,,179,126,238,238,http://127.0.0.1:5000/validation,12037,0,4
26/02/2023 23:20,12090,HTTP Request_Validador,200,OK,Validador 1-1616,text,true,,176,126,237,237,http://127.0.0.1:5000/validation,12090,0,2
26/02/2023 23:20,12193,HTTP Request_Validador,200,OK,Validador 1-1475,text,true,,179,126,237,237,http://127.0.0.1:5000/validation,12190,0,4
26/02/2023 23:20,2,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1684,text,false,,2594,0,237,237,http://127.0.0.1:5000/validation,0,0,2
26/02/2023 23:20,4,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1675,text,false,,2594,0,236,236,http://127.0.0.1:5000/validation,0,0,4
26/02/2023 23:20,7,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1681,text,false,,2594,0,235,235,http://127.0.0.1:5000/validation,0,0,7
26/02/2023 23:20,12,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1677,text,false,,2594,0,234,234,http://127.0.0.1:5000/validation,0,0,12
26/02/2023 23:20,17,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1847,text,false,,2594,0,233,233,http://127.0.0.1:5000/validation,0,0,17
26/02/2023 23:20,20,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1680,text,false,,2594,0,233,233,http://127.0.0.1:5000/validation,0,0,20
26/02/2023 23:20,12151,HTTP Request_Validador,200,OK,Validador 1-1619,text,true,,179,126,238,238,http://127.0.0.1:5000/validation,12147,0,4
26/02/2023 23:21,5,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1678,text,false,,2594,0,238,238,http://127.0.0.1:5000/validation,0,0,5
26/02/2023 23:21,8,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1685,text,false,,2594,0,237,237,http://127.0.0.1:5000/validation,0,0,8
26/02/2023 23:20,12191,HTTP Request_Validador,200,OK,Validador 1-1620,text,true,,176,126,235,235,http://127.0.0.1:5000/validation,12191,0,4
26/02/2023 23:20,12269,HTTP Request_Validador,200,OK,Validador 1-1481,text,true,,176,126,234,234,http://127.0.0.1:5000/validation,12269,0,3
26/02/2023 23:20,12186,HTTP Request_Validador,200,OK,Validador 1-1478,text,true,,176,126,233,233,http://127.0.0.1:5000/validation,12185,0,2
26/02/2023 23:20,7,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1674,text,false,,2594,0,233,233,http://127.0.0.1:5000/validation,0,0,7
26/02/2023 23:21,8,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1683,text,false,,2594,0,238,238,http://127.0.0.1:5000/validation,0,0,8
26/02/2023 23:20,9,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1679,text,false,,2594,0,235,235,http://127.0.0.1:5000/validation,0,0,9
26/02/2023 23:21,10,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1688,text,false,,2594,0,229,229,http://127.0.0.1:5000/validation,0,0,10
26/02/2023 23:20,12130,HTTP Request_Validador,200,OK,Validador 1-1614,text,true,,179,126,228,228,http://127.0.0.1:5000/validation,12127,0,4
26/02/2023 23:20,12523,HTTP Request_Validador,200,OK,Validador 1-1615,text,true,,179,126,228,228,http://127.0.0.1:5000/validation,12519,0,2
26/02/2023 23:20,12481,HTTP Request_Validador,200,OK,Validador 1-1618,text,true,,176,126,228,228,http://127.0.0.1:5000/validation,12476,0,4
26/02/2023 23:21,11,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1682,text,false,,2594,0,227,227,http://127.0.0.1:5000/validation,0,0,11
26/02/2023 23:21,11,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1693,text,false,,2594,0,227,227,http://127.0.0.1:5000/validation,0,0,11
26/02/2023 23:21,12,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1689,text,false,,2594,0,227,227,http://127.0.0.1:5000/validation,0,0,12
26/02/2023 23:21,13,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1690,text,false,,2594,0,224,224,http://127.0.0.1:5000/validation,0,0,13
26/02/2023 23:21,17,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1692,text,false,,2594,0,223,223,http://127.0.0.1:5000/validation,0,0,17
26/02/2023 23:21,5,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1686,text,false,,2594,0,226,226,http://127.0.0.1:5000/validation,0,0,5
